,ts_code,symbol,name,exchange_id,list_status,list_date
1135,002674.SZ,002674,兴业科技,SZSE,L,20120507
1136,002675.SZ,002675,东诚药业,SZSE,L,20120525
1137,002676.SZ,002676,顺威股份,SZSE,L,20120525
1138,002677.SZ,002677,浙江美大,SZSE,L,20120525
1139,002678.SZ,002678,珠江钢琴,SZSE,L,20120530
1140,002679.SZ,002679,福建金森,SZSE,L,20120605
1141,002680.SZ,002680,ST长生,SZSE,L,20120605
1142,002681.SZ,002681,奋达科技,SZSE,L,20120605
1143,002682.SZ,002682,龙洲股份,SZSE,L,20120612
1144,002683.SZ,002683,宏大爆破,SZSE,L,20120612
1145,002684.SZ,002684,猛狮科技,SZSE,L,20120612
1146,002685.SZ,002685,华东重机,SZSE,L,20120612
1147,002686.SZ,002686,亿利达,SZSE,L,20120703
1148,002687.SZ,002687,乔治白,SZSE,L,20120713
1149,002688.SZ,002688,金河生物,SZSE,L,20120713
1150,002689.SZ,002689,远大智能,SZSE,L,20120717
1151,002690.SZ,002690,美亚光电,SZSE,L,20120731
1152,002691.SZ,002691,冀凯股份,SZSE,L,20120731
1153,002692.SZ,002692,睿康股份,SZSE,L,20120808
1154,002693.SZ,002693,双成药业,SZSE,L,20120808
1155,002694.SZ,002694,顾地科技,SZSE,L,20120816
1156,002695.SZ,002695,煌上煌,SZSE,L,20120905
1157,002696.SZ,002696,百洋股份,SZSE,L,20120905
1158,002697.SZ,002697,红旗连锁,SZSE,L,20120905
1159,002698.SZ,002698,博实股份,SZSE,L,20120911
1160,002699.SZ,002699,美盛文化,SZSE,L,20120911
1161,002700.SZ,002700,新疆浩源,SZSE,L,20120921
1162,002701.SZ,002701,奥瑞金,SZSE,L,20121011
1163,002702.SZ,002702,海欣食品,SZSE,L,20121011
1164,002703.SZ,002703,浙江世宝,SZSE,L,20121102
1165,002705.SZ,002705,新宝股份,SZSE,L,20140121
1166,002706.SZ,002706,良信电器,SZSE,L,20140121
1167,002707.SZ,002707,众信旅游,SZSE,L,20140123
1168,002708.SZ,002708,光洋股份,SZSE,L,20140121
1169,002709.SZ,002709,天赐材料,SZSE,L,20140123
1170,002711.SZ,002711,欧浦智网,SZSE,L,20140127
1171,002712.SZ,002712,思美传媒,SZSE,L,20140123
1172,002713.SZ,002713,东易日盛,SZSE,L,20140219
1173,002714.SZ,002714,牧原股份,SZSE,L,20140128
1174,002715.SZ,002715,登云股份,SZSE,L,20140219
1175,002716.SZ,002716,金贵银业,SZSE,L,20140128
1176,002717.SZ,002717,岭南股份,SZSE,L,20140219
1177,002718.SZ,002718,友邦吊顶,SZSE,L,20140128
1178,002719.SZ,002719,麦趣尔,SZSE,L,20140128
1179,002721.SZ,002721,金一文化,SZSE,L,20140127
1180,002722.SZ,002722,金轮股份,SZSE,L,20140128
1181,002723.SZ,002723,金莱特,SZSE,L,20140129
1182,002724.SZ,002724,海洋王,SZSE,L,20141104
1183,002725.SZ,002725,跃岭股份,SZSE,L,20140129
1184,002726.SZ,002726,龙大肉食,SZSE,L,20140626
1185,002727.SZ,002727,一心堂,SZSE,L,20140702
1186,002728.SZ,002728,特一药业,SZSE,L,20140731
1187,002729.SZ,002729,好利来,SZSE,L,20140912
1188,002730.SZ,002730,电光科技,SZSE,L,20141009
1189,002731.SZ,002731,萃华珠宝,SZSE,L,20141104
1190,002732.SZ,002732,燕塘乳业,SZSE,L,20141205
1191,002733.SZ,002733,雄韬股份,SZSE,L,20141203
1192,002734.SZ,002734,利民股份,SZSE,L,20150127
1193,002735.SZ,002735,王子新材,SZSE,L,20141203
1194,002736.SZ,002736,国信证券,SZSE,L,20141229
1195,002737.SZ,002737,葵花药业,SZSE,L,20141230
1196,002738.SZ,002738,中矿资源,SZSE,L,20141230
1197,002739.SZ,002739,万达电影,SZSE,L,20150122
1198,002740.SZ,002740,爱迪尔,SZSE,L,20150122
1199,002741.SZ,002741,光华科技,SZSE,L,20150216
1200,002742.SZ,002742,三圣股份,SZSE,L,20150217
1201,002743.SZ,002743,富煌钢构,SZSE,L,20150217
1202,002745.SZ,002745,木林森,SZSE,L,20150217
1203,002746.SZ,002746,仙坛股份,SZSE,L,20150216
1204,002747.SZ,002747,埃斯顿,SZSE,L,20150320
1205,002748.SZ,002748,世龙实业,SZSE,L,20150319
1206,002749.SZ,002749,国光股份,SZSE,L,20150320
1207,002750.SZ,002750,龙津药业,SZSE,L,20150324
1208,002751.SZ,002751,易尚展示,SZSE,L,20150424
1209,002752.SZ,002752,昇兴股份,SZSE,L,20150422
1210,002753.SZ,002753,永东股份,SZSE,L,20150519
1211,002755.SZ,002755,东方新星,SZSE,L,20150515
1212,002756.SZ,002756,永兴特钢,SZSE,L,20150515
1213,002757.SZ,002757,南兴装备,SZSE,L,20150527
1214,002758.SZ,002758,华通医药,SZSE,L,20150527
1215,002759.SZ,002759,天际股份,SZSE,L,20150528
1216,002760.SZ,002760,凤形股份,SZSE,L,20150611
1217,002761.SZ,002761,多喜爱,SZSE,L,20150610
1218,002762.SZ,002762,金发拉比,SZSE,L,20150610
1219,002763.SZ,002763,汇洁股份,SZSE,L,20150610
1220,002765.SZ,002765,蓝黛传动,SZSE,L,20150612
1221,002766.SZ,002766,索菱股份,SZSE,L,20150611
1222,002767.SZ,002767,先锋电子,SZSE,L,20150612
1223,002768.SZ,002768,国恩股份,SZSE,L,20150630
1224,002769.SZ,002769,普路通,SZSE,L,20150629
1225,002770.SZ,002770,科迪乳业,SZSE,L,20150630
1226,002771.SZ,002771,真视通,SZSE,L,20150629
1227,002772.SZ,002772,众兴菌业,SZSE,L,20150626
1228,002773.SZ,002773,康弘药业,SZSE,L,20150626
1229,002774.SZ,002774,快意电梯,SZSE,L,20170324
1230,002775.SZ,002775,文科园林,SZSE,L,20150629
1231,002776.SZ,002776,柏堡龙,SZSE,L,20150626
1232,002777.SZ,002777,久远银海,SZSE,L,20151231
1233,002778.SZ,002778,高科石化,SZSE,L,20160106
1234,002779.SZ,002779,中坚科技,SZSE,L,20151209
1235,002780.SZ,002780,三夫户外,SZSE,L,20151209
1236,002781.SZ,002781,奇信股份,SZSE,L,20151222
1237,002782.SZ,002782,可立克,SZSE,L,20151222
1238,002783.SZ,002783,凯龙股份,SZSE,L,20151209
1239,002785.SZ,002785,万里石,SZSE,L,20151223
1240,002786.SZ,002786,银宝山新,SZSE,L,20151223
1241,002787.SZ,002787,华源控股,SZSE,L,20151231
1242,002788.SZ,002788,鹭燕医药,SZSE,L,20160218
1243,002789.SZ,002789,建艺集团,SZSE,L,20160311
1244,002790.SZ,002790,瑞尔特,SZSE,L,20160308
1245,002791.SZ,002791,坚朗五金,SZSE,L,20160329
1246,002792.SZ,002792,通宇通讯,SZSE,L,20160328
1247,002793.SZ,002793,东音股份,SZSE,L,20160415
1248,002795.SZ,002795,永和智控,SZSE,L,20160428
1249,002796.SZ,002796,世嘉科技,SZSE,L,20160510
1250,002797.SZ,002797,第一创业,SZSE,L,20160511
1251,002798.SZ,002798,帝欧家居,SZSE,L,20160525
1252,002799.SZ,002799,环球印务,SZSE,L,20160608
1253,002800.SZ,002800,天顺股份,SZSE,L,20160530
1254,002801.SZ,002801,微光股份,SZSE,L,20160622
1255,002802.SZ,002802,洪汇新材,SZSE,L,20160629
1256,002803.SZ,002803,吉宏股份,SZSE,L,20160712
1257,002805.SZ,002805,丰元股份,SZSE,L,20160707
1258,002806.SZ,002806,华锋股份,SZSE,L,20160726
1259,002807.SZ,002807,江阴银行,SZSE,L,20160902
1260,002808.SZ,002808,苏州恒久,SZSE,L,20160812
1261,002809.SZ,002809,红墙股份,SZSE,L,20160823
1262,002810.SZ,002810,山东赫达,SZSE,L,20160826
1263,002811.SZ,002811,亚泰国际,SZSE,L,20160908
1264,002812.SZ,002812,创新股份,SZSE,L,20160914
1265,002813.SZ,002813,路畅科技,SZSE,L,20161012
1266,002815.SZ,002815,崇达技术,SZSE,L,20161012
1267,002816.SZ,002816,和科达,SZSE,L,20161025
1268,002817.SZ,002817,黄山胶囊,SZSE,L,20161025
1269,002818.SZ,002818,富森美,SZSE,L,20161109
1270,002819.SZ,002819,东方中科,SZSE,L,20161111
1271,002820.SZ,002820,桂发祥,SZSE,L,20161118
1272,002821.SZ,002821,凯莱英,SZSE,L,20161118
1273,002822.SZ,002822,中装建设,SZSE,L,20161129
1274,002823.SZ,002823,凯中精密,SZSE,L,20161124
1275,002824.SZ,002824,和胜股份,SZSE,L,20170112
1276,002825.SZ,002825,纳尔股份,SZSE,L,20161129
1277,002826.SZ,002826,易明医药,SZSE,L,20161209
1278,002827.SZ,002827,高争民爆,SZSE,L,20161209
1279,002828.SZ,002828,贝肯能源,SZSE,L,20161208
1280,002829.SZ,002829,星网宇达,SZSE,L,20161213
1281,002830.SZ,002830,名雕股份,SZSE,L,20161213
1282,002831.SZ,002831,裕同科技,SZSE,L,20161216
1283,002832.SZ,002832,比音勒芬,SZSE,L,20161223
1284,002833.SZ,002833,弘亚数控,SZSE,L,20161228
1285,002835.SZ,002835,同为股份,SZSE,L,20161228
1286,002836.SZ,002836,新宏泽,SZSE,L,20161229
1287,002837.SZ,002837,英维克,SZSE,L,20161229
1288,002838.SZ,002838,道恩股份,SZSE,L,20170106
1289,002839.SZ,002839,张家港行,SZSE,L,20170124
1290,002840.SZ,002840,华统股份,SZSE,L,20170110
1291,002841.SZ,002841,视源股份,SZSE,L,20170119
1292,002842.SZ,002842,翔鹭钨业,SZSE,L,20170119
1293,002843.SZ,002843,泰嘉股份,SZSE,L,20170120
1294,002845.SZ,002845,同兴达,SZSE,L,20170125
1295,002846.SZ,002846,英联股份,SZSE,L,20170207
1296,002847.SZ,002847,盐津铺子,SZSE,L,20170208
1297,002848.SZ,002848,高斯贝尔,SZSE,L,20170213
1298,002849.SZ,002849,威星智能,SZSE,L,20170217
1299,002850.SZ,002850,科达利,SZSE,L,20170302
1300,002851.SZ,002851,麦格米特,SZSE,L,20170306
1301,002852.SZ,002852,道道全,SZSE,L,20170310
1302,002853.SZ,002853,皮阿诺,SZSE,L,20170310
1303,002855.SZ,002855,捷荣技术,SZSE,L,20170321
1304,002856.SZ,002856,美芝股份,SZSE,L,20170320
1305,002857.SZ,002857,三晖电气,SZSE,L,20170323
1306,002858.SZ,002858,力盛赛车,SZSE,L,20170324
1307,002859.SZ,002859,洁美科技,SZSE,L,20170407
1308,002860.SZ,002860,星帅尔,SZSE,L,20170412
1309,002861.SZ,002861,瀛通通讯,SZSE,L,20170413
1310,002862.SZ,002862,实丰文化,SZSE,L,20170411
1311,002863.SZ,002863,今飞凯达,SZSE,L,20170418
1312,002864.SZ,002864,盘龙药业,SZSE,L,20171116
1313,002865.SZ,002865,钧达股份,SZSE,L,20170425
1314,002866.SZ,002866,传艺科技,SZSE,L,20170426
1315,002867.SZ,002867,周大生,SZSE,L,20170427
1316,002868.SZ,002868,绿康生化,SZSE,L,20170503
1317,002869.SZ,002869,金溢科技,SZSE,L,20170515
1318,002870.SZ,002870,香山股份,SZSE,L,20170515
1319,002871.SZ,002871,伟隆股份,SZSE,L,20170511
1320,002872.SZ,002872,天圣制药,SZSE,L,20170519
1321,002873.SZ,002873,新天药业,SZSE,L,20170519
1322,002875.SZ,002875,安奈儿,SZSE,L,20170601
1323,002876.SZ,002876,三利谱,SZSE,L,20170525
1324,002877.SZ,002877,智能自控,SZSE,L,20170605
1325,002878.SZ,002878,元隆雅图,SZSE,L,20170606
1326,002879.SZ,002879,长缆科技,SZSE,L,20170707
1327,002880.SZ,002880,卫光生物,SZSE,L,20170616
1328,002881.SZ,002881,美格智能,SZSE,L,20170622
1329,002882.SZ,002882,金龙羽,SZSE,L,20170717
1330,002883.SZ,002883,中设股份,SZSE,L,20170620
1331,002884.SZ,002884,凌霄泵业,SZSE,L,20170711
1332,002885.SZ,002885,京泉华,SZSE,L,20170627
1333,002886.SZ,002886,沃特股份,SZSE,L,20170627
1334,002887.SZ,002887,绿茵生态,SZSE,L,20170801
1335,002888.SZ,002888,惠威科技,SZSE,L,20170721
1336,002889.SZ,002889,东方嘉盛,SZSE,L,20170731
1337,002890.SZ,002890,弘宇股份,SZSE,L,20170802
1338,002891.SZ,002891,中宠股份,SZSE,L,20170821
1339,002892.SZ,002892,科力尔,SZSE,L,20170817
1340,002893.SZ,002893,华通热力,SZSE,L,20170915
1341,002895.SZ,002895,川恒股份,SZSE,L,20170825
1342,002896.SZ,002896,中大力德,SZSE,L,20170829
1343,002897.SZ,002897,意华股份,SZSE,L,20170907
1344,002898.SZ,002898,赛隆药业,SZSE,L,20170912
1345,002899.SZ,002899,英派斯,SZSE,L,20170915
1346,002900.SZ,002900,哈三联,SZSE,L,20170922
1347,002901.SZ,002901,大博医疗,SZSE,L,20170922
1348,002902.SZ,002902,铭普光磁,SZSE,L,20170929
1349,002903.SZ,002903,宇环数控,SZSE,L,20171013
1350,002905.SZ,002905,金逸影视,SZSE,L,20171016
1351,002906.SZ,002906,华阳集团,SZSE,L,20171013
1352,002907.SZ,002907,华森制药,SZSE,L,20171020
1353,002908.SZ,002908,德生科技,SZSE,L,20171020
1354,002909.SZ,002909,集泰股份,SZSE,L,20171026
1355,002910.SZ,002910,庄园牧场,SZSE,L,20171031
1356,002911.SZ,002911,佛燃股份,SZSE,L,20171122
1357,002912.SZ,002912,中新赛克,SZSE,L,20171121
1358,002913.SZ,002913,奥士康,SZSE,L,20171201
1359,002915.SZ,002915,中欣氟材,SZSE,L,20171205
1360,002916.SZ,002916,深南电路,SZSE,L,20171213
1361,002917.SZ,002917,金奥博,SZSE,L,20171208
1362,002918.SZ,002918,蒙娜丽莎,SZSE,L,20171219
1363,002919.SZ,002919,名臣健康,SZSE,L,20171218
1364,002920.SZ,002920,德赛西威,SZSE,L,20171226
1365,002921.SZ,002921,联诚精密,SZSE,L,20171227
1366,002922.SZ,002922,伊戈尔,SZSE,L,20171229
1367,002923.SZ,002923,润都股份,SZSE,L,20180105
1368,002925.SZ,002925,盈趣科技,SZSE,L,20180115
1369,002926.SZ,002926,华西证券,SZSE,L,20180205
1370,002927.SZ,002927,泰永长征,SZSE,L,20180223
1371,002928.SZ,002928,华夏航空,SZSE,L,20180302
1372,002929.SZ,002929,润建通信,SZSE,L,20180301
1373,002930.SZ,002930,宏川智慧,SZSE,L,20180328
1374,002931.SZ,002931,锋龙股份,SZSE,L,20180403
1375,002932.SZ,002932,明德生物,SZSE,L,20180710
1376,002933.SZ,002933,新兴装备,SZSE,L,20180828
1377,002935.SZ,002935,天奥电子,SZSE,L,20180903
1378,300001.SZ,300001,特锐德,SZSE,L,20091030
1379,300002.SZ,300002,神州泰岳,SZSE,L,20091030
1380,300003.SZ,300003,乐普医疗,SZSE,L,20091030
1381,300004.SZ,300004,南风股份,SZSE,L,20091030
1382,300005.SZ,300005,探路者,SZSE,L,20091030
1383,300006.SZ,300006,莱美药业,SZSE,L,20091030
1384,300007.SZ,300007,汉威科技,SZSE,L,20091030
1385,300008.SZ,300008,天海防务,SZSE,L,20091030
1386,300009.SZ,300009,安科生物,SZSE,L,20091030
1387,300010.SZ,300010,立思辰,SZSE,L,20091030
1388,300011.SZ,300011,鼎汉技术,SZSE,L,20091030
1389,300012.SZ,300012,华测检测,SZSE,L,20091030
1390,300013.SZ,300013,新宁物流,SZSE,L,20091030
1391,300014.SZ,300014,亿纬锂能,SZSE,L,20091030
1392,300015.SZ,300015,爱尔眼科,SZSE,L,20091030
1393,300016.SZ,300016,北陆药业,SZSE,L,20091030
1394,300017.SZ,300017,网宿科技,SZSE,L,20091030
1395,300018.SZ,300018,中元股份,SZSE,L,20091030
1396,300019.SZ,300019,硅宝科技,SZSE,L,20091030
1397,300020.SZ,300020,银江股份,SZSE,L,20091030
1398,300021.SZ,300021,大禹节水,SZSE,L,20091030
1399,300022.SZ,300022,吉峰农机,SZSE,L,20091030
1400,300023.SZ,300023,宝德股份,SZSE,L,20091030
1401,300024.SZ,300024,机器人,SZSE,L,20091030
1402,300025.SZ,300025,华星创业,SZSE,L,20091030
1403,300026.SZ,300026,红日药业,SZSE,L,20091030
1404,300027.SZ,300027,华谊兄弟,SZSE,L,20091030
1405,300028.SZ,300028,金亚科技,SZSE,L,20091030
1406,300029.SZ,300029,天龙光电,SZSE,L,20091225
1407,300030.SZ,300030,阳普医疗,SZSE,L,20091225
1408,300031.SZ,300031,宝通科技,SZSE,L,20091225
1409,300032.SZ,300032,金龙机电,SZSE,L,20091225
1410,300033.SZ,300033,同花顺,SZSE,L,20091225
1411,300034.SZ,300034,钢研高纳,SZSE,L,20091225
1412,300035.SZ,300035,中科电气,SZSE,L,20091225
1413,300036.SZ,300036,超图软件,SZSE,L,20091225
1414,300037.SZ,300037,新宙邦,SZSE,L,20100108
1415,300038.SZ,300038,梅泰诺,SZSE,L,20100108
1416,300039.SZ,300039,上海凯宝,SZSE,L,20100108
1417,300040.SZ,300040,九洲电气,SZSE,L,20100108
1418,300041.SZ,300041,回天新材,SZSE,L,20100108
1419,300042.SZ,300042,朗科科技,SZSE,L,20100108
1420,300043.SZ,300043,星辉娱乐,SZSE,L,20100120
1421,300044.SZ,300044,赛为智能,SZSE,L,20100120
1422,300045.SZ,300045,华力创通,SZSE,L,20100120
1423,300046.SZ,300046,台基股份,SZSE,L,20100120
1424,300047.SZ,300047,天源迪科,SZSE,L,20100120
1425,300048.SZ,300048,合康新能,SZSE,L,20100120
1426,300049.SZ,300049,福瑞股份,SZSE,L,20100120
1427,300050.SZ,300050,世纪鼎利,SZSE,L,20100120
1428,300051.SZ,300051,三五互联,SZSE,L,20100211
1429,300052.SZ,300052,中青宝,SZSE,L,20100211
1430,300053.SZ,300053,欧比特,SZSE,L,20100211
1431,300054.SZ,300054,鼎龙股份,SZSE,L,20100211
1432,300055.SZ,300055,万邦达,SZSE,L,20100226
1433,300056.SZ,300056,三维丝,SZSE,L,20100226
1434,300057.SZ,300057,万顺股份,SZSE,L,20100226
1435,300058.SZ,300058,蓝色光标,SZSE,L,20100226
1436,300059.SZ,300059,东方财富,SZSE,L,20100319
1437,300061.SZ,300061,康旗股份,SZSE,L,20100319
1438,300062.SZ,300062,中能电气,SZSE,L,20100319
1439,300063.SZ,300063,天龙集团,SZSE,L,20100326
1440,300064.SZ,300064,豫金刚石,SZSE,L,20100326
1441,300065.SZ,300065,海兰信,SZSE,L,20100326
1442,300066.SZ,300066,三川智慧,SZSE,L,20100326
1443,300067.SZ,300067,安诺其,SZSE,L,20100421
1444,300068.SZ,300068,南都电源,SZSE,L,20100421
1445,300069.SZ,300069,金利华电,SZSE,L,20100421
1446,300070.SZ,300070,碧水源,SZSE,L,20100421
1447,300071.SZ,300071,华谊嘉信,SZSE,L,20100421
1448,300072.SZ,300072,三聚环保,SZSE,L,20100427
1449,300073.SZ,300073,当升科技,SZSE,L,20100427
1450,300074.SZ,300074,华平股份,SZSE,L,20100427
1451,300075.SZ,300075,数字政通,SZSE,L,20100427
1452,300076.SZ,300076,GQY视讯,SZSE,L,20100430
1453,300077.SZ,300077,国民技术,SZSE,L,20100430
1454,300078.SZ,300078,思创医惠,SZSE,L,20100430
1455,300079.SZ,300079,数码科技,SZSE,L,20100430
1456,300080.SZ,300080,易成新能,SZSE,L,20100625
1457,300081.SZ,300081,恒信东方,SZSE,L,20100520
1458,300082.SZ,300082,奥克股份,SZSE,L,20100520
1459,300083.SZ,300083,劲胜智能,SZSE,L,20100520
1460,300084.SZ,300084,海默科技,SZSE,L,20100520
1461,300085.SZ,300085,银之杰,SZSE,L,20100526
1462,300086.SZ,300086,康芝药业,SZSE,L,20100526
1463,300087.SZ,300087,荃银高科,SZSE,L,20100526
1464,300088.SZ,300088,长信科技,SZSE,L,20100526
1465,300089.SZ,300089,文化长城,SZSE,L,20100625
1466,300090.SZ,300090,盛运环保,SZSE,L,20100625
1467,300091.SZ,300091,金通灵,SZSE,L,20100625
1468,300092.SZ,300092,科新机电,SZSE,L,20100708
1469,300093.SZ,300093,金刚玻璃,SZSE,L,20100708
1470,300094.SZ,300094,国联水产,SZSE,L,20100708
1471,300095.SZ,300095,华伍股份,SZSE,L,20100728
1472,300096.SZ,300096,易联众,SZSE,L,20100728
1473,300097.SZ,300097,智云股份,SZSE,L,20100728
1474,300098.SZ,300098,高新兴,SZSE,L,20100728
1475,300099.SZ,300099,精准信息,SZSE,L,20100806
1476,300100.SZ,300100,双林股份,SZSE,L,20100806
1477,300101.SZ,300101,振芯科技,SZSE,L,20100806
1478,300102.SZ,300102,乾照光电,SZSE,L,20100812
1479,300103.SZ,300103,达刚路机,SZSE,L,20100812
1480,300104.SZ,300104,乐视网,SZSE,L,20100812
1481,300105.SZ,300105,龙源技术,SZSE,L,20100820
1482,300106.SZ,300106,西部牧业,SZSE,L,20100820
1483,300107.SZ,300107,建新股份,SZSE,L,20100820
1484,300108.SZ,300108,吉药控股,SZSE,L,20100825
1485,300109.SZ,300109,新开源,SZSE,L,20100825
1486,300110.SZ,300110,华仁药业,SZSE,L,20100825
1487,300111.SZ,300111,向日葵,SZSE,L,20100827
1488,300112.SZ,300112,万讯自控,SZSE,L,20100827
1489,300113.SZ,300113,顺网科技,SZSE,L,20100827
1490,300114.SZ,300114,中航电测,SZSE,L,20100827
1491,300115.SZ,300115,长盈精密,SZSE,L,20100902
1492,300116.SZ,300116,坚瑞沃能,SZSE,L,20100902
1493,300117.SZ,300117,嘉寓股份,SZSE,L,20100902
1494,300118.SZ,300118,东方日升,SZSE,L,20100902
1495,300119.SZ,300119,瑞普生物,SZSE,L,20100917
1496,300120.SZ,300120,经纬辉开,SZSE,L,20100917
1497,300121.SZ,300121,阳谷华泰,SZSE,L,20100917
1498,300122.SZ,300122,智飞生物,SZSE,L,20100928
1499,300123.SZ,300123,亚光科技,SZSE,L,20100928
1500,300124.SZ,300124,汇川技术,SZSE,L,20100928
1501,300125.SZ,300125,易世达,SZSE,L,20101013
1502,300126.SZ,300126,锐奇股份,SZSE,L,20101013
1503,300127.SZ,300127,银河磁体,SZSE,L,20101013
1504,300128.SZ,300128,锦富技术,SZSE,L,20101013
1505,300129.SZ,300129,泰胜风能,SZSE,L,20101019
1506,300130.SZ,300130,新国都,SZSE,L,20101019
1507,300131.SZ,300131,英唐智控,SZSE,L,20101019
1508,300132.SZ,300132,青松股份,SZSE,L,20101026
1509,300133.SZ,300133,华策影视,SZSE,L,20101026
1510,300134.SZ,300134,大富科技,SZSE,L,20101026
1511,300135.SZ,300135,宝利国际,SZSE,L,20101026
1512,300136.SZ,300136,信维通信,SZSE,L,20101105
1513,300137.SZ,300137,先河环保,SZSE,L,20101105
1514,300138.SZ,300138,晨光生物,SZSE,L,20101105
1515,300139.SZ,300139,晓程科技,SZSE,L,20101112
1516,300140.SZ,300140,中环装备,SZSE,L,20101112
1517,300141.SZ,300141,和顺电气,SZSE,L,20101112
1518,300142.SZ,300142,沃森生物,SZSE,L,20101112
1519,300143.SZ,300143,星普医科,SZSE,L,20101209
1520,300144.SZ,300144,宋城演艺,SZSE,L,20101209
1521,300145.SZ,300145,中金环境,SZSE,L,20101209
1522,300146.SZ,300146,汤臣倍健,SZSE,L,20101215
1523,300147.SZ,300147,香雪制药,SZSE,L,20101215
1524,300148.SZ,300148,天舟文化,SZSE,L,20101215
1525,300149.SZ,300149,量子生物,SZSE,L,20101222
1526,300150.SZ,300150,世纪瑞尔,SZSE,L,20101222
1527,300151.SZ,300151,昌红科技,SZSE,L,20101222
1528,300152.SZ,300152,科融环境,SZSE,L,20101229
1529,300153.SZ,300153,科泰电源,SZSE,L,20101229
1530,300154.SZ,300154,瑞凌股份,SZSE,L,20101229
1531,300155.SZ,300155,安居宝,SZSE,L,20110107
1532,300156.SZ,300156,神雾环保,SZSE,L,20110107
1533,300157.SZ,300157,恒泰艾普,SZSE,L,20110107
1534,300158.SZ,300158,振东制药,SZSE,L,20110107
1535,300159.SZ,300159,新研股份,SZSE,L,20110107
1536,300160.SZ,300160,秀强股份,SZSE,L,20110113
1537,300161.SZ,300161,华中数控,SZSE,L,20110113
1538,300162.SZ,300162,雷曼股份,SZSE,L,20110113
1539,300163.SZ,300163,先锋新材,SZSE,L,20110113
1540,300164.SZ,300164,通源石油,SZSE,L,20110113
1541,300165.SZ,300165,天瑞仪器,SZSE,L,20110125
1542,300166.SZ,300166,东方国信,SZSE,L,20110125
1543,300167.SZ,300167,迪威迅,SZSE,L,20110125
1544,300168.SZ,300168,万达信息,SZSE,L,20110125
1545,300169.SZ,300169,天晟新材,SZSE,L,20110125
1546,300170.SZ,300170,汉得信息,SZSE,L,20110201
1547,300171.SZ,300171,东富龙,SZSE,L,20110201
1548,300172.SZ,300172,中电环保,SZSE,L,20110201
1549,300173.SZ,300173,智慧松德,SZSE,L,20110201
1550,300174.SZ,300174,元力股份,SZSE,L,20110201
1551,300175.SZ,300175,朗源股份,SZSE,L,20110215
1552,300176.SZ,300176,鸿特科技,SZSE,L,20110215
1553,300177.SZ,300177,中海达,SZSE,L,20110215
1554,300178.SZ,300178,腾邦国际,SZSE,L,20110215
1555,300179.SZ,300179,四方达,SZSE,L,20110215
1556,300180.SZ,300180,华峰超纤,SZSE,L,20110222
1557,300181.SZ,300181,佐力药业,SZSE,L,20110222
1558,300182.SZ,300182,捷成股份,SZSE,L,20110222
1559,300183.SZ,300183,东软载波,SZSE,L,20110222
1560,300184.SZ,300184,力源信息,SZSE,L,20110222
1561,300185.SZ,300185,通裕重工,SZSE,L,20110308
1562,300187.SZ,300187,永清环保,SZSE,L,20110308
1563,300188.SZ,300188,美亚柏科,SZSE,L,20110316
1564,300189.SZ,300189,神农基因,SZSE,L,20110316
1565,300190.SZ,300190,维尔利,SZSE,L,20110316
1566,300191.SZ,300191,潜能恒信,SZSE,L,20110316
1567,300192.SZ,300192,科斯伍德,SZSE,L,20110322
1568,300193.SZ,300193,佳士科技,SZSE,L,20110322
1569,300194.SZ,300194,福安药业,SZSE,L,20110322
1570,300195.SZ,300195,长荣股份,SZSE,L,20110329
1571,300196.SZ,300196,长海股份,SZSE,L,20110329
1572,300197.SZ,300197,铁汉生态,SZSE,L,20110329
1573,300198.SZ,300198,纳川股份,SZSE,L,20110407
1574,300199.SZ,300199,翰宇药业,SZSE,L,20110407
1575,300200.SZ,300200,高盟新材,SZSE,L,20110407
1576,300201.SZ,300201,海伦哲,SZSE,L,20110407
1577,300202.SZ,300202,聚龙股份,SZSE,L,20110415
1578,300203.SZ,300203,聚光科技,SZSE,L,20110415
1579,300204.SZ,300204,舒泰神,SZSE,L,20110415
1580,300205.SZ,300205,天喻信息,SZSE,L,20110421
1581,300206.SZ,300206,理邦仪器,SZSE,L,20110421
1582,300207.SZ,300207,欣旺达,SZSE,L,20110421
1583,300208.SZ,300208,恒顺众昇,SZSE,L,20110426
1584,300209.SZ,300209,天泽信息,SZSE,L,20110426
1585,300210.SZ,300210,森远股份,SZSE,L,20110426
1586,300211.SZ,300211,亿通科技,SZSE,L,20110505
1587,300212.SZ,300212,易华录,SZSE,L,20110505
1588,300213.SZ,300213,佳讯飞鸿,SZSE,L,20110505
1589,300214.SZ,300214,日科化学,SZSE,L,20110511
1590,300215.SZ,300215,电科院,SZSE,L,20110511
1591,300216.SZ,300216,千山药机,SZSE,L,20110511
1592,300217.SZ,300217,东方电热,SZSE,L,20110518
1593,300218.SZ,300218,安利股份,SZSE,L,20110518
1594,300219.SZ,300219,鸿利智汇,SZSE,L,20110518
1595,300220.SZ,300220,金运激光,SZSE,L,20110525
1596,300221.SZ,300221,银禧科技,SZSE,L,20110525
1597,300222.SZ,300222,科大智能,SZSE,L,20110525
1598,300223.SZ,300223,北京君正,SZSE,L,20110531
1599,300224.SZ,300224,正海磁材,SZSE,L,20110531
1600,300225.SZ,300225,金力泰,SZSE,L,20110531
1601,300226.SZ,300226,上海钢联,SZSE,L,20110608
